Unnamed: 0,Affiliate_id,Affiliate_name,Address,City,State,Zip,Country,Website,Phone,Latitude,Longitude,Count_x,Name_x,Overall_percentile_x,Count_y,Name_y,Overall_percentile_y
1121,1801,CrossFit Antwerpen,Lamorinièrestraat 161,Antwerpen,Flanders,2018,Belgium,http://www.crossfitantwerpen.be/,32476788265,51.2029,4.4202,10,Matthias Van Rompaey,94.9359,1,Penny weinberger,87.4457
1122,1802,CrossFit Station,"1396 Ironeagle Dr., Suite 100",Eagle,ID,83616,United States,http://www.crossfitstation.com/,(208) 631-3410,43.6896,-116.3374,9,Ian Tracy,88.2689,7,Tobi Mott,67.8005
1123,1803,CrossFit Insanity,"17875 Sky Park Circle, Ste A and B",Irvine,CA,92614,United States,http://www.crossfitinsanity.com,(714) 234-0283,33.6914,-117.8582,33,Matt Jacobsen,96.071,24,Carley Evenson,96.4027
1124,1804,CrossFit Loaded,11 Solace Drive,Woodcroft,SA,5162,Australia,http://www.crossfitloaded.com.au/index.html,(040) 408-1921,-35.1095,138.5472,19,Chad Noble,96.7329,12,Leilani Dawes,99.2284
1125,1805,Amity CrossFit,261 S. California Ave,Palo Alto,CA,94306,United States,http://www.crossfitamity.com/,(650) 704-8712,37.4277,-122.1433,13,Aaron Ryan,84.4451,5,Marisa Hom,88.6497
1126,1807,CrossFit Tustin,2682 Walnut Ave,Tustin,CA,92780,United States,http://www.crossfittustin.com/,(714) 497-0660,33.7151,-117.8073,76,Kevin Chrisman,98.1658,32,Rachel Cesa,99.2586
1127,1808,CrossFit Waterford,"Unit 2 Carick Pherish Business Park, Northern Industrial Estate, Cleaboy Road",Waterford,Munster,,Ireland,http://www.crossfitwaterford.com/,00353 852119780,52.2568,-7.1292,15,Brendan Quinn,97.2747,5,Laura Roche,61.664
1128,1810,East Ormond Beach CrossFit,"123 N Orchard Street, Ste 6-B",Ormond Beach,FL,32174,United States,http://Eobcrossfit.com,(386) 299-3048,29.2845,-81.0696,18,Jacob Hamacher,95.978,13,Melissa Kiel,95.2988
1129,1811,CrossFit Chaparral,6451 E. Shea Blvd,Scottsdale,AZ,85254,United States,http://www.crossfitchaparral.com,(480) 991-9878,33.5822,-111.942,9,Frank Shirvinski,91.2696,4,Rachel Hostetler,98.9971
1130,1812,Port City CrossFit,1019 Market Street,Wilmington,NC,28401,United States,http://www.portcitycrossfit.com/,(765) 490-4167,34.2368,-77.9358,15,Ryan Fitzpatrick,96.6845,5,Heidi Platow,92.1745
1131,1813,CrossFit Cameron Park,"3837 Quest Court, Suite 2 & 3",Cameron Park,CA,95682,United States,http://www.crossfitcameronpark.com/,(530) 748-9546,38.657,-120.9483,19,Jordon Werner,95.1831,16,Megan Reynolds,78.424
1132,1818,Prairie CrossFit,Unit 3 - 1249 Clarence Ave,Winnipeg,MB,R3T 1T4,Canada,http://prairiecrossfit.com,(204) 918-1799,49.8339,-97.1638,10,Tremaine Apperley,97.2412,6,Cat Horbatiuk,96.4899
1133,1820,CrossFit North Marin,1557 South Novato Blvd,Novato,CA,94947,United States,http://www.crossfitnorthmarin.com,(415) 878-1355,38.0994,-122.5716,7,Bradley Haas,81.0164,9,Danielle D'Eccliss,94.422
1134,1821,CrossFit Riviera,Route du Verney 18-20,Puidoux,Villeneuve,1070,Switzerland,http://www.crossfitriviera.ch/,41797754946,46.4917,6.7643,22,Chris Codemo,99.6124,16,Aurelie Ravey,98.8349
1135,1822,CrossFit Rampage,1402 West College Street,Murfreesboro,TN,37129,United States,http://crossfitrampage.com/,(931) 797-3774,35.864,-86.4146,24,Austin Moncivaez,97.7022,13,Molly Jackel,99.2232
1136,1823,CrossFit DTW,"805 Eagleridge Blvd.
Suite 150",Pueblo,CO,81008,United States,http://www.crossfitdtw.com/,(719) 544-0199,38.3213,-104.6199,1,Joshua Gardner,54.2009,,,
1137,1824,CrossFit 671,"430 Army Drive, Bldg 300, Room 113",Barrigada,Guam,96913,Guam,http://crossfit671.wordpress.com/,(671) 988-3733,,,,,,,,
1138,1825,CrossFit Untamed,"9811 NE 15th St,  Ste 101",Vancouver,WA,98665,United States,http://crossfituntamed.com/,(360) 608-5701,45.6924,-122.6562,18,Gabriel Duus,93.2128,24,Sara Schechla,97.422
1139,1826,Bodyshop CrossFit West Kelowna,#4 1060 Stevens Rd,West Kelowna,BC,V1Z-1A3,Canada,http://www.bodyshopcrossfit.com/,(250) 868-6658,49.8678,-119.5584,10,Jordan Rensby,84.6721,2,Camille Steele,61.9963
1140,1830,Raleigh CrossFit,15 N. West St,Raleigh,NC,27603,United States,http://www.raleigh-crossfit.com/,(919) 229-4075,35.7813,-78.6466,17,Connor Boyce,91.8411,18,Molly Betton,96.7566
1141,1831,Cary CrossFit,1823 NW Maynard Rd,Cary,NC,27513,United States,http://www.athleticlab.com/crossfit,(919) 607-5000,35.7969,-78.799,20,Ryan Weber,96.6293,16,Courtney Brock,90.1497
1142,1832,CrossFit Las Cruces,2305 E. Nevada Ave.,Las Cruces,NM,88001,United States,http://crossfitlascruces.blogspot.com,(575) 635-7276,32.3086,-106.751,26,Andres Villalobos,97.7271,24,Victoria Cueto,95.5992
1143,1833,Nela CrossFit Eagle Rock,4662 Eagle Rock Blvd,Los Angeles,CA,90041,United States,http://www.crossfiteaglerock.com,(323) 902-7625,34.1291,-118.217,8,William Paul Austad,84.5387,3,RaNaye Carrigan,88.7196
1144,1835,Three Kings CrossFit,"10400 Pleasant St, Suite 130",Noblesville,IN,46060,United States,http://threekingscrossfit.com/,(571) 251-7635,40.0404,-85.9842,58,Matt Rattay,99.8038,42,Laura Redman,99.6686
1145,1836,CrossFit Bloomfield,799 Industrial Court,Bloomfield Hills,MI,48302,United States,http://www.crossfitbloomfield.com,(248) 805-1567,42.6054,-83.2891,13,Michael Reed,9.5061,4,Rachel Mack,70.0747
1146,1840,P3 CrossFit,5112 Ashbrook Dr Ste B,Houston,TX,77081-2902,United States,http://www.p3crossfit.com/,(832) 314-6877,29.7148,-95.4688,21,Walt Cubberly,71.7363,9,Victoria Granchelli,98.3092
1147,1841,CrossFit Kristiansand,Nye Tegleverks Vei 5,Kristiansand,Vest Agder,4632,Norway,http://www.crossfitkristiansand.no/,4741026865,58.1508,8.0267,17,Thor isak Mosvold hogga,93.9199,12,Vilde Steiner,94.5566
1148,1842,Horda CrossFit,Avenida Jose Vicente Trujillo,Guayaquil,Guayas,,Ecuador,http://www.hordacrossfit.com/,59399653162,-2.2237,-79.8946,10,Joel Davila,99.4375,4,Priscila Caceres,98.4672
1149,1844,CrossFit CPHS,"215 Lake Ave., W.",Carleton Place,ON,K7C 1M3,Canada,https://crossfitcphs1.wordpress.com/,(613) 257-2720,,,6,Ben Blaine,94.4505,2,Gillian Kinson,59.0049
1150,1845,CrossFit Wilmette,515 Green Bay Rd,Wilmette,IL,60091,United States,http://www.crossfitwilmette.com/,(847) 721-9194,42.0739,-87.7075,13,Chad Scherr,88.3874,,,
1151,1847,CrossFit CalCourts,518 W. Clark,Eureka,CA,95501,United States,http://crossfitcalcourts.com/index.php,(707) 445-5445,40.7967,-124.1766,7,Lane Russ,76.4755,4,Jennifer Ammon,5.5401
1152,1848,CrossFit 101,279 East Brokaw Road,San Jose,CA,95112,United States,http://crossfit101.com,(408) 772-4508,37.3774,-121.9132,3,Trac Nguyen,93.6254,1,Marianne Carmona,67.1877
1153,1851,CrossFit Vortex,"41 Courtland Avenue, Unit 10",Vaughan,ON,L4K 3T3,Canada,http://www.crossfitvortex.com,(647) 967-0948,43.8152,-79.5293,11,Joe Bonofiglio,68.1332,7,Bj Stewart,67.0919
1154,1853,Grand River CrossFit,"205 Forest St. East
P.O. Box 193",Dunnville,ON,N1A 2X5,Canada,http://www.premiermartialarts-dunnville.ca,(905) 701-1117,42.9038,-79.6163,,,,,,
1155,1854,Training PIT CrossFit,1425A S. 30th Ave,Hollywood,FL,33020,United States,http://trainingpitcrossfit.com/,(305) 345-0457,25.9985,-80.1665,14,Anthony Costa,99.1026,15,Maria Hernandez,97.3279
1156,1856,CrossFit Auburndale,202 North Park Street,Auburndale,FL,33823,United States,http://www.theauburndalegym.com/,(863) 661-3428,28.0666,-81.7876,10,Cameron Andrews,96.4198,4,Tayler Russell,95.9902
1157,1857,CrossFit Kona,74-555 Honokohau Street D-3,Kailua Kona,HI,96740,United States,http://www.crossfitkona.com/,(808) 936-0881,19.675,-156.0138,8,Micah Ashburn,99.1307,2,Rachel Prados,82.0904
1158,1858,CrossFit NoDa,624 Anderson St,Charlotte,NC,28205,United States,http://www.crossfitnoda.com/,(704) 408-6127,35.2489,-80.7962,6,Kevin Brafford,85.3926,2,Emily Young,31.4582
1159,1859,CrossFit Optimize Summerville,"1668 Trolley Road, Suite 100",Summerville,SC,29485,United States,http://www.crossfitsummerville.com/,(843) 609-8013,32.9605,-80.1648,,,,,,
1160,1860,University of Nevada CrossFit,M/S 422 Lombardi,Reno,NV,89557,United States,http://unrcrossfit.typepad.com/university_of_nevada_cros/,(775) 682-7039,,,24,Alex Baker,99.2169,10,Megan Evans,98.5043
1161,1861,CrossFit Athletics,2121 Mary St.,Pittsburgh,PA,15203,United States,http://www.crossfitathletics.com,(412) 337-6242,40.4258,-79.9762,38,Eric Lehman,98.7564,28,Alicia Sufrinko,99.6746
1162,1864,JoCo CrossFit,771 Commerce Dr.,Franklin,IN,46131,United States,http://www.jococrossfit.com/,(317) 506-3911,39.5071,-86.0565,29,Ross Barr,99.6879,8,Sara Blunck,99.7696
1163,1867,CrossFit 906,610 Lakeshore Drive,Ishpeming,MI,49849,United States,http://crossfit906.com/,(906) 486-8348,46.4914,-87.678,9,Tyler Gauthier,88.1758,8,Jill Korpi,94.5134
1164,1868,Imperial CrossFit,702 West Meeker Street,Kent,WA,98032,United States,http://www.imperialcrossfit.com/,(206) 300-7891,47.3814,-122.2404,12,Cameron Allen,97.1083,3,annie bui,83.4627
1165,1874,Sandia CrossFit,1224 Sawmill Rd  NW,Albuquerque,NM,87104,United States,http://sandiacrossfit.com/,(505) 227-7001,35.0995,-106.6596,18,Lance Castle,99.8144,15,Madison Fletcher,94.8362
1166,1875,Jersey Devil CrossFit,225 Broadway,Hammonton,NJ,8037,United States,http://www.jerseydevilcrossfit.com/,(609) 561-0811,39.6427,-74.7828,5,Evan Smith,99.1137,6,Samantha Wilson,96.0808
1167,1876,CrossFit Boynton Beach,"975 Gateway Blvd., #106",Boynton Beach,FL,33426,United States,http://www.crossfitboyntonbeach.com/,(561) 702-4844,26.5507,-80.0754,35,Tyler Ogg,99.6518,30,Sarah Franklin,99.4554
1168,1877,Humboldt CrossFit,1725 Tomlinson Street,Eureka,CA,95503,United States,http://humboldtcrossfit.com/,(707) 601-6906,40.7748,-124.1912,32,Corey Matson,98.5789,32,Brittany Borges,97.0483
1169,1878,CrossFit 718,148 26th Street,Brooklyn,NY,11232,United States,http://718CrossFit.com,(718) 768-0090,40.6607,-74.0004,18,Marcos Martinez,95.7632,10,Tina DeGraff,96.4907
1170,1879,CrossFit Lubbock,6035 45th St,Lubbock,TX,79407,United States,http://www.cflbk.com/,(806) 392-6286,33.5529,-101.9481,24,Patrick Midgley,99.3668,14,Kristin Tucker,99.2629
1171,1882,CrossFit Ascend,6622 Martin Street,Rome,NY,13440,United States,http://www.crossfitascend.com,(315) 942-2693,43.199,-75.4487,1,Jason Woodill,13.2895,1,Kimberly Smith,6.1123
1172,1883,Pee Dee CrossFit,111 Technology Pl.,Florence,SC,29501,United States,http://peedeecrossfit.com,(843) 673-0502,34.1983,-79.843,32,Brock Mccallister,98.1142,20,Nicole Abbott,99.1594
1173,1885,KCPD CrossFit,6885 NE Pleasant Valley Rd.,Kansas City,MO,64119,United States,http://www.kcmo.org/police/Services/CrossFit/index.htm,(816) 413-3523,,,,,,,,
1174,1886,CrossFit Semper Paratus,CG Air Station San Francisco SFO,San Francisco,CA,94128,United States,http://www.crossfitsemperparatus.wordpress.com,(650) 808-2921,,,,,,,,
1175,1888,Mad City CrossFit,975 Industrial Drive,Madison,IN,47250,United States,http://www.madcitycrossfit.com,(812) 599-9474,38.7775,-85.4101,10,Jacob Beverly,93.8019,5,Holly Fory,91.8897
1176,1890,CrossFit Iconz,"2145 West Side Court, Suite D",Snellville,GA,30078,United States,http://Www.Crossfiticonz.com,(678) 758-6833,33.847,-84.0526,12,Nigel Smith,85.8397,9,keefa hawkins,87.2023
1177,1893,CrossFit Naples,"4110 Enterprise Ave, Ste 106",Naples,FL,34104,United States,http://www.crossfitnaples.com/,(239) 263-8122,26.1607,-81.7585,8,Mario Ashley,91.235,2,Irma Sefa,7.337
1178,1895,CrossFit 413,3702 Century Dr,Fort Smith,AR,72903,United States,http://crossfit413.com,(479) 264-5590,35.3341,-94.3928,26,Brad Becker,98.4502,7,Leah LLoyd,97.0025
1179,1897,CrossFit Excellence,2007 SE Grand Avenue,Portland,OR,97214,United States,http://www.crossfitexcellence.com,(503) 406-8692,45.5085,-122.6611,1,Alfredo Macedo,32.8015,1,Clara Macedo,73.3552
1180,1898,CrossFit Morristown,38 Dumont Place,Morristown,NJ,7960,United States,http://crossfitmorristown.com,(908) 477-8312,40.7961,-74.478,28,Thomas Costigan,97.3715,12,Karianne Anthes,96.7833
1181,1899,NorCo CrossFit,3585 Clydesdale Pkwy,Loveland,CO,80538,United States,http://www.norcocrossfit.com/,(210) 385-9967,40.4341,-104.9883,25,Logan Ewing,98.8202,12,Jeannie Verderaime,94.7128
1182,1900,Strongpoint CrossFit,6695 Colray Court Unit 303,Jacksonville,FL,32258,United States,http://www.strongpointcrossfit.com,(904) 654-3383,30.1621,-81.5386,17,Ryan Miller,89.246,11,Elizabeth Gard,89.8494
1183,1901,CrossFit CrownTown,"1950 Compton Ave
Unit 102",Corona,CA,92883,United States,http://crossfitcrowntown.wordpress.com/,(951) 751-8696,33.852,-117.537,13,Wayne Willette,98.9324,17,Rosemarie Prokop,97.1104
1184,1902,Sandy Dog CrossFit,"4050 Skyron Drive, Unit B1",Doylestown,PA,18902,United States,http://www.sandydogcrossfit.com,(215) 840-4445,40.332,-75.1193,1,Christian Farrell,23.9328,,,
1185,1903,CrossFit Hot Springs,500 Quapaw Avenue,Hot Springs,AR,71901,United States,http://www.crossfithotsprings.com/,(501) 609-6668,34.5071,-93.0587,12,Dale Gilleran,94.9301,2,Melissa Owen,72.556
1186,1904,Classic City CrossFit,1337 W Hancock,Athens,GA,30606,United States,http://georgiastrength.com/,(706) 372-5464,33.955,-83.3947,6,Evan Smith,93.5153,5,Elizabeth Viland,97.6861
1187,1905,CrossFit Templar,"14608 Felton Ct., Suite 110",Apple Valley,MN,55124,United States,http://www.crossfittemplar.com,(612) 860-4411,44.7376,-93.1941,13,Justin Haffner,86.3166,10,Gretchen Stramel,91.5402
1188,1906,CrossFit Outcome,9463 Business Park Lane,Bainbridge Island,WA,98110,United States,http://crossfitoutcome.com/,(206) 390-7779,47.6477,-122.5236,10,Dan Ruck,92.4281,14,Tanya Longoria,94.3115
1189,1907,CrossFit Mount Laurel,824 East Gate Dr Suite D,Mount Laurel,NJ,8054,United States,http://www.crossfitmountlaurel.com/,(856) 638-5000,39.9462,-74.9475,11,Colin Farrell,96.3703,6,Lauren Fiske,95.4387
1190,1909,CrossFit Geo,24B/33-37 College Street,Gladesville,NSW,2111,Australia,http://crossfitgeo.com.au/,(048) 858-8252,-33.8201,151.1227,24,Liam Ford,95.811,9,Geraldine Prexl,88.3252
1191,1910,CrossFit Route 1,732 Newburyport Turnpike,Melrose,MA,2176,United States,http://crossfitroute1.com,(781) 322-0050,42.4451,-71.0287,50,Andrew Fodera,98.4029,41,Leigha Maciel,98.8055
1192,1912,Brick CrossFit,7811 Santa Monica Blvd,Los Angeles,CA,90046,United States,http://www.brickwesthollywood.com/,(954) 629-6769,34.0908,-118.3595,123,Alejandro Bañuelos,98.2896,32,Kristina Forest,97.9442
1193,1914,CrossFit Stumptown,535 NE 28th Avenue,Portland,OR,97232,United States,http://www.crossfitstumptown.com/,(503) 919-8952,45.527,-122.6373,23,Sean Lamb,97.8643,7,Corinne Eshbaugh,9.6034
1194,1915,CrossFit New Albany,5900 Zarley Street,New Albany,OH,43054,United States,http://www.crossfitnewalbany.com/,(614) 893-9014,40.0894,-82.7942,22,Andre Lozano,98.8059,11,Danielle Koch,99.5814
1195,1917,Guerrilla CrossFit,158 East Collins Road,Fort Wayne,IN,46825,United States,http://www.fortwaynestrengthandconditioning.com,(260) 918-8667,41.1217,-85.1412,34,Trey Proper,81.463,8,Jovanni Springer,95.651
1196,1918,CrossFit Nanaimo,B- 2030 Boxwood Rd,Nanaimo,BC,V9S 5W7,Canada,http://www.nanaimocrossfit.ca/,(250) 667-5937,49.1867,-123.9908,19,Adam Lowry,90.925,16,Juanita Chretien,97.3098
1197,1920,InnerFight CrossFit DXB,"4th Street, Behind Oasis Centre",Dubai,Dubai,128789,United Arab Emirates,http://www.innerfight.com/crossfit/,04-3212899,25.1634,55.2378,19,André Houdet,99.7831,4,Carmen Bosmans,99.8205
1198,1922,Basin CrossFit,"4310 W Illinois, Suite 150",Midland,TX,79703,United States,http://www.BasinCrossFit.com,(432) 599-1415,31.9888,-102.1308,18,Alex Saenz,97.0291,12,Alba Hernandez,8.8957
1199,1923,CrossFit Apollo,"6535 North Buffalo Drive,
Suite 160-170",Las Vegas,NV,89131,United States,http://www.CrossFitApollo.com,(702) 286-9762,36.2811,-115.266,53,Niklas Hecht,99.8246,42,Amber Calzada,97.3607
1200,1926,CrossFit MF,1077 Riverside St,Portland,ME,4103,United States,http://www.crossfitmf.com,(207) 807-7065,43.7114,-70.312,31,Austin Spencer,99.9612,23,Caroline Conners,99.9663
1201,1927,CrossFit Six,1358 N. Wilcox Avenue,Los Angeles,CA,90028,United States,http://www.crossfitsix.com/,(818) 238-7071,,,,,,,,
1202,1928,CrossFit Metro-East,1925 South Illinois,Belleville,IL,62220,United States,http://crossfit-metroeast.com/,(618) 978-6665,38.4896,-89.9845,22,Josh Nimmo,96.9153,14,Anne Alred,90.6486
1203,1929,CrossFit 1836,1683 N Park Ave,Kingwood,TX,77339,United States,http://www.CrossFit1836.com,(281) 734-4038,30.0692,-95.2297,12,Andrew Rosson,88.6649,8,Robin Pullen,93.325
1204,1930,CrossFit Legitimus,130 Dowd Ave,Canton,CT,6019,United States,http://www.crossfitlegitimus.com/,(860) 983-7005,41.8243,-72.902,5,Sam Chiarillo,7.2131,5,Jenna Marshall,63.8044
1205,1931,CrossFit Sebring,1560 Lakeview Dr,Sebring,FL,33870,United States,http://www.CrossFitSebring.com,(863) 382-0505,27.4848,-81.4402,,,,,,
1206,1932,CrossFit Örebro AB,Hjälmarvägen 65,Orebro,,702 86,Sweden,http://www.crossfitorebro.se/,+4676 870 94 69,59.2621,15.2633,9,Lucas Skog,96.1364,3,Elin Mannfeldt,66.0268
1207,1933,CrossFit DSP,2509 W Avenue M,Temple,TX,76504,United States,http://www.crossfitdsp.com,(254) 289-9224,31.0914,-97.373,7,Andrew Lane,89.7405,10,Melissa Candela,8.3295
1208,1935,NewCov CrossFit,15 West 6th Street,Newport,KY,41071,United States,http://www.crossfitcovington.net/,(859) 261-1715,39.0907,-84.4957,44,Thomas Barrick,99.3902,41,Ally Malkowski,97.6378
1209,1936,CrossFit Lynchburg,2306 Bedford Avenue,Lynchburg,VA,24503,United States,http://crossfitlynchburg.com/,(434) 258-3372,37.4348,-79.1666,38,Austin Bennett,97.5267,30,McKenzie Garst,95.6389
1210,1938,CrossFit Hillsdale,1509 SW Sunset Blvd B-1,Portland,OR,97239,United States,http://www.westsideakf.com/crossfit/what-is-crossfit/,(503) 432-7450,45.4796,-122.6931,2,Spencer French,7.8426,2,Victoria Walker,25.0766
1211,1939,Alpha CrossFit,"900 Landa St, #101",New Braunfels,TX,78130,United States,http://www.alphacrossfit.net/,(830) 643-1811,29.6989,-98.1495,10,Chris Cavanagh,90.3014,10,Crystal Nunez,94.2675
1212,1941,CrossFit Faith,8101 Shaffer Pkwy #106,Littleton,CO,80127,United States,http://www.crossfitfaith.com,(931) 319-5553,,,,,,,,
1213,1943,CrossFit Dixie,476 E Riverside Dr.,St. George,UT,84790,United States,http://crossfitdixie.com,(435) 313-2131,37.0857,-113.572,19,Chantz Ramos,99.7134,8,Kloie Wilson,99.8999
1214,1944,South Tahoe CrossFit,2050 Dunlap Drive,South Lake Tahoe,CA,96150,United States,http://www.southtahoecrossfit.com,(530) 541-2341,38.9153,-120.0037,12,Travis Rougier,95.4107,10,Tara chiarpotti,93.8144
1215,1945,CrossFit Praha,Malá Št?pánská 9,Praha 2,,12000,Czech Republic,http://www.crossfitpraha.com/,+ 420 725174906,50.0767,14.4228,4,Josef Tichý,96.3682,4,Alexandra Pettersson,97.6637
1216,1946,CrossFit Newton,166B Riverview Ave,Waltham,MA,2453,United States,http://www.crossfitnewton.com,(617) 833-0340,42.3594,-71.2454,23,Eric Tibert,95.0773,23,Emily Hogan,97.7318
1217,1947,CrossFit Lemoore Dragon Chase,Building #932 NAS Lemoore,Lemoore,CA,93245,United States,http://www.crossfitlemoore.com,(559) 836-6444,,,,,,,,
1218,1950,CrossFit Greensboro,901 E. Norwalk Avenue,Greensboro,NC,27407,United States,http://www.crossfitgreensboro.com,(336) 971-0089,36.0552,-79.8714,10,John Heerschap,97.019,11,Tatyana Kirichenko,98.0831
1219,1951,BattleBorn CrossFit,650 S Rock #11,Reno,NV,89502,United States,http://www.crossfitreno.blogspot.com,(775) 745-5144,39.5033,-119.7629,,,,1,Carly Wood,69.1158
1220,1954,CrossFit Nottingham,"Robin Hood Ind Est, Alfred Street South,  Unit 8",Nottingham,Nottinghamshire,NG3 1GE,United Kingdom,http://www.crossfitnottingham.co.uk/,4.47812E+11,52.9565,-1.1366,39,Ben Robinson,97.977,35,Charlotte Weatherall-Smith,98.7598
1221,1955,Mudville CrossFit,370 Hollist St,Holliston,MA,1746,United States,http://www.mudvillecrossfit.wordpress.com,(508) 523-4364,,,,,,,,
1222,1956,CrossFit 4551,"Shed 1, 31 Claude Boyd Parade
Sunshine Coast Industrial Park",Bells Creek,QLD,4551,Australia,http://www.crossfit4551.com.au/,(041) 957-4808,-26.7851,153.0644,17,Andrew Logan,94.0549,13,Carolyn Sainty,79.4986
1223,1960,Reebok CrossFit Alcamo,C/da Palma 146,Alcamo,Italy,91011,Italy,http://www.crossfitalcamo.com,(338) 176-1429,37.993,12.959,19,Nicola Bonura,99.1132,2,Maria Hamalainen,94.4729
1224,1961,CrossFit San Marcos,3413 Hunter Rd. Suite G,San Marcos,TX,78666,United States,http://crossfitsanmarcos.com/,(512) 826-5613,29.8369,-97.9898,,,,,,
1225,1963,CrossFit Markham,"44 Eakin Mill rd,",Markham,ON,L6e-1M5,Canada,http://www.crossfitmarkham.com,(416) 888-2955,43.9016,-79.2905,39,Neil Hubley,97.6644,19,Judy Stewart,89.6517
1226,1964,Eagles CrossFit,8855 SW 50 Terrace,Miami,FL,33165,United States,FALSE,(786) 553-1032,,,,,,,,
1227,1965,Spartan CrossFit,"4150 Hunsacker, Ste A",East Lansing,MI,48823,United States,http://www.spartancrossfit.net,(517) 402-1927,42.776,-84.4808,15,Jacob Georges,95.6776,12,Semma Burba,99.0523
1228,1967,Caustic CrossFit,127 Russell Drive,Meridian,MS,39301,United States,http://www.totalfitnesstrainingplus.com/crossfit.html,(601) 485-7152,32.3712,-88.6783,2,Clint Brown,75.9396,7,Hannah Collins,69.6751
